type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5008,""

time,x,y,z,w
0.0000,0.1660805085,-0.6212046118,-0.7355352991,0.2133305387
0.0050,0.1660683692,-0.6212206338,-0.7355354155,0.2132929286
0.0100,0.1660562297,-0.6212366547,-0.7355355306,0.2132553181
0.0150,0.1660440898,-0.6212526744,-0.7355356443,0.2132177072
0.0200,0.1660312682,-0.6212695366,-0.7355357971,0.2131780289
0.0250,0.1660178766,-0.6212871089,-0.7355359636,0.2131366682
0.0300,0.1660040259,-0.6213052603,-0.7355361118,0.2130940287
0.0350,0.165989811,-0.6213238645,-0.7355362093,0.2130505175
0.0400,0.165975301,-0.6213427983,-0.7355362307,0.2130065253
0.0450,0.1659605372,-0.6213619397,-0.7355361682,0.2129624033
0.0500,0.1659455367,-0.6213811701,-0.7355360326,0.212918447
0.0550,0.1659303023,-0.6214003784,-0.7355358485,0.2128748927
0.0600,0.1659148326,-0.6214194639,-0.7355356498,0.2128319197
0.0650,0.16589912,-0.6214383343,-0.7355354795,0.2127896545
0.0700,0.1658831458,-0.6214569073,-0.7355353872,0.2127481809
0.0750,0.165866883,-0.6214751131,-0.735535421,0.2127075582
0.0800,0.1658503068,-0.6214928924,-0.7355356207,0.2126678424
0.0850,0.1658334058,-0.6215101881,-0.7355360156,0.2126291076
0.0900,0.1658161887,-0.6215269408,-0.735536625,0.2125914548
0.0950,0.1657986809,-0.6215430902,-0.73553746,0.2125550033
0.1000,0.1657809134,-0.6215585796,-0.7355385262,0.2125198752
0.1050,0.1657629145,-0.6215733571,-0.7355398283,0.212486185
0.1100,0.1657447105,-0.6215873749,-0.7355413714,0.2124540357
0.1150,0.1657263288,-0.6216005909,-0.7355431577,0.2124235212
0.1200,0.1657078051,-0.6216129733,-0.7355451817,0.2123947279
0.1250,0.1656892005,-0.6216245023,-0.7355474236,0.2123677344
0.1300,0.1656706162,-0.6216351723,-0.7355498444,0.2123426145
0.1350,0.1656522037,-0.6216449904,-0.7355523835,0.2123194396
0.1400,0.1656341714,-0.6216539732,-0.7355549622,0.2122982725
0.1450,0.1656167853,-0.6216621412,-0.7355574885,0.2122791649
0.1500,0.1656003625,-0.6216695189,-0.7355598596,0.2122621545
0.1550,0.1655763789,-0.621685346,-0.7355611201,0.2122301392
0.1600,0.1655541421,-0.6216994326,-0.7355620737,0.2122029156
0.1650,0.1655351225,-0.6217113618,-0.7355632589,0.2121786936
0.1700,0.1655170796,-0.6217221634,-0.7355639892,0.2121585864
0.1750,0.1655023449,-0.6217329329,-0.7355631755,0.2121413416
0.1800,0.1654903701,-0.6217417345,-0.7355624017,0.2121275706
0.1850,0.1654816796,-0.6217502327,-0.735560447,0.2121162197
0.1900,0.1654759392,-0.6217577377,-0.7355574232,0.212109185
0.1950,0.1654728251,-0.6217638196,-0.7355540856,0.2121053606
0.2000,0.1654709716,-0.6217682624,-0.735551213,0.2121037447
0.2050,0.165470966,-0.6217720327,-0.7355482186,0.2121030808
0.2100,0.1654727695,-0.6217741131,-0.7355452165,0.2121059861
0.2150,0.1654772653,-0.6217764316,-0.7355408351,0.2121108761
0.2200,0.1654833371,-0.6217774526,-0.7355368038,0.2121171252
0.2250,0.1654905312,-0.6217771868,-0.7355329857,0.2121255313
0.2300,0.1654990947,-0.6217764978,-0.7355289282,0.2121349384
0.2350,0.1655086141,-0.6217753084,-0.7355247835,0.2121453687
0.2400,0.1655184702,-0.621773105,-0.7355204989,0.2121589914
0.2450,0.1655290414,-0.6217694309,-0.7355166416,0.2121748835
0.2500,0.1655377968,-0.6217644236,-0.7355138483,0.2121924089
0.2550,0.1655455911,-0.6217598039,-0.7355104897,0.2122115054
0.2600,0.1655501926,-0.6217538812,-0.7355082353,0.2122330812
0.2650,0.1655538322,-0.6217465866,-0.735507113,0.2122555002
0.2700,0.1655538646,-0.6217378276,-0.7355071319,0.2122810651
0.2750,0.1655509767,-0.6217280348,-0.7355084298,0.2123075002
0.2800,0.1655444108,-0.6217172795,-0.735510922,0.2123354801
0.2850,0.1655322706,-0.6217056506,-0.7355147614,0.2123656922
0.2900,0.1655153381,-0.621693758,-0.7355196928,0.2123966232
0.2950,0.1654939531,-0.6216805215,-0.7355267516,0.2124275838
0.3000,0.1654661458,-0.6216661097,-0.7355358224,0.2124600117
0.3050,0.1654323728,-0.6216506543,-0.7355474121,0.2124914082
0.3100,0.1653915314,-0.6216345126,-0.7355614733,0.2125217473
0.3150,0.1653442264,-0.6216185195,-0.7355768938,0.2125519614
0.3200,0.1652908528,-0.6216014708,-0.7355945499,0.2125822278
0.3250,0.1652321218,-0.6215835903,-0.7356145507,0.2126109569
0.3300,0.16516723,-0.6215653445,-0.7356364307,0.2126390144
0.3350,0.1650977826,-0.6215469139,-0.7356596942,0.2126663356
0.3400,0.1650237173,-0.6215274101,-0.7356850239,0.212693199
0.3450,0.1649446154,-0.6215078892,-0.7357117591,0.2127191223
0.3500,0.1648626535,-0.6214885213,-0.7357395174,0.2127432393
0.3550,0.164777691,-0.6214693404,-0.7357676637,0.2127677525
0.3600,0.1646906421,-0.6214507488,-0.7357965525,0.2127895501
0.3650,0.1646016755,-0.6214326781,-0.7358257993,0.2128100281
