type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,4984,""

time,x,y,z,w
0.0000,0.1793579008,-0.6115201358,-0.7345096407,0.2331725856
0.0050,0.1794269778,-0.6116141314,-0.7344463877,0.2330721294
0.0100,0.1794960499,-0.61170811,-0.7343831144,0.2329716668
0.0150,0.1795651169,-0.6118020716,-0.7343198208,0.2328711979
0.0200,0.1796373639,-0.6119041309,-0.7342513256,0.2327632765
0.0250,0.1797119521,-0.6120138118,-0.7341779956,0.2326486174
0.0300,0.1797879908,-0.6121305254,-0.7341002721,0.2325280385
0.0350,0.1798645764,-0.612253585,-0.7340186607,0.2324024259
0.0400,0.1799408327,-0.6123822234,-0.7339337159,0.2322727058
0.0450,0.1800159449,-0.6125156165,-0.7338460181,0.2321398305
0.0500,0.180089183,-0.612652904,-0.7337561527,0.2320047709
0.0550,0.1801599222,-0.6127932059,-0.7336646956,0.2318685053
0.0600,0.1802276625,-0.6129356352,-0.7335722002,0.2317320087
0.0650,0.180292048,-0.6130793093,-0.7334791849,0.2315962503
0.0700,0.1803528894,-0.6132233606,-0.7333861182,0.2314621935
0.0750,0.1804101933,-0.6133669477,-0.7332934021,0.2313307936
0.0800,0.18046419,-0.6135092591,-0.7332013639,0.2312029953
0.0850,0.1805153528,-0.6136495099,-0.7331102537,0.2310797314
0.0900,0.180564398,-0.6137869433,-0.7330202438,0.2309619203
0.0950,0.1806122626,-0.6139208397,-0.7329314284,0.2308504592
0.1000,0.180660065,-0.6140505269,-0.7328438305,0.2307462056
0.1050,0.1807090506,-0.6141753892,-0.7327574162,0.2306499495
0.1100,0.1807605235,-0.6142948719,-0.7326721171,0.2305623827
0.1150,0.1808157704,-0.614408477,-0.7325878576,0.2304840807
0.1200,0.1808759925,-0.6145157552,-0.7325045801,0.2304154988
0.1250,0.1809422504,-0.6146163024,-0.73242226,0.2303569748
0.1300,0.1810154227,-0.6147097644,-0.732340912,0.2303087296
0.1350,0.1810961701,-0.6147958471,-0.7322605894,0.2302708682
0.1400,0.1811849019,-0.6148743311,-0.7321813801,0.2302433819
0.1450,0.1812817505,-0.6149450855,-0.7321034001,0.2302261503
0.1500,0.1813865636,-0.61500808,-0.7320267847,0.2302189448
0.1550,0.181506992,-0.6151362506,-0.7318963799,0.2301962078
0.1600,0.1816240585,-0.6152549289,-0.7317710603,0.2301851192
0.1650,0.1817347504,-0.6153632119,-0.7316524077,0.2301854737
0.1700,0.181840064,-0.6154618408,-0.7315401994,0.2301952438
0.1750,0.1819378377,-0.6155502756,-0.7314352754,0.2302149417
0.1800,0.1820287061,-0.6156304287,-0.7313361559,0.2302436805
0.1850,0.182109962,-0.6157018048,-0.7312435435,0.2302827161
0.1900,0.1821807853,-0.6157637142,-0.731158843,0.2303301022
0.1950,0.1822408506,-0.6158175387,-0.7310813064,0.2303847974
0.2000,0.1822875711,-0.6158625195,-0.73101232,0.2304464938
0.2050,0.1823194105,-0.6158990978,-0.7309523149,0.2305138766
0.2100,0.1823344077,-0.6159283057,-0.7309009917,0.2305867005
0.2150,0.1823306304,-0.6159499013,-0.7308597332,0.2306627637
0.2200,0.1823046313,-0.6159654497,-0.7308277798,0.2307430226
0.2250,0.1822574319,-0.6159738854,-0.7308062921,0.2308258315
0.2300,0.1821868297,-0.6159774405,-0.7307944938,0.230909419
0.2350,0.1820923116,-0.6159742398,-0.7307937082,0.2309949828
0.2400,0.1819760085,-0.6159649883,-0.7308033295,0.2310808498
0.2450,0.1818388038,-0.6159500403,-0.7308224324,0.2311682712
0.2500,0.1816812534,-0.6159296676,-0.7308512544,0.2312552932
0.2550,0.1815046051,-0.6159042805,-0.730888767,0.2313430481
0.2600,0.1813097605,-0.6158747442,-0.7309350802,0.2314281287
0.2650,0.1810973771,-0.6158417702,-0.730989049,0.2315116939
0.2700,0.1808679089,-0.6158049947,-0.7310518647,0.231590542
0.2750,0.1806209569,-0.6157657203,-0.7311223024,0.2316653334
0.2800,0.1803578364,-0.6157241774,-0.7312002314,0.2317347833
0.2850,0.1800804022,-0.6156800207,-0.7312856665,0.231798263
0.2900,0.1797903457,-0.6156334436,-0.731378085,0.2318555403
0.2950,0.1794888724,-0.6155864536,-0.7314755158,0.2319065169
0.3000,0.1791781485,-0.6155383787,-0.7315778205,0.2319516933
0.3050,0.1788623926,-0.6154901946,-0.7316834675,0.2319900177
0.3100,0.1785423615,-0.6154426253,-0.7317912501,0.2320227714
0.3150,0.1782229839,-0.6153953123,-0.7319007403,0.2320484518
0.3200,0.1779045567,-0.6153504637,-0.7320094014,0.2320689805
0.3250,0.1775899442,-0.6153084338,-0.7321163942,0.2320838824
0.3300,0.1772795578,-0.615269462,-0.7322221099,0.2320909938
0.3350,0.1769746788,-0.6152356724,-0.7323246859,0.2320896053
0.3400,0.1766781927,-0.6152069992,-0.7324228027,0.2320818873
0.3450,0.1763904608,-0.6151838455,-0.7325162931,0.2320670636
0.3500,0.1761136865,-0.6151670523,-0.7326043816,0.2320437184
0.3550,0.1758494194,-0.6151560583,-0.7326868247,0.2320129793
0.3600,0.1755990086,-0.6151529673,-0.7327620655,0.2319732107
