type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,4984,""

time,x,y,z,w
0.0000,0.01912242914,-0.6538815666,-0.7350082548,0.1784267214
0.0050,0.01918399996,-0.6539119513,-0.7349623462,0.1784978538
0.0100,0.01924557052,-0.6539423282,-0.7349164288,0.1785689842
0.0150,0.01930714082,-0.6539726974,-0.7348705027,0.1786401123
0.0200,0.01937544742,-0.6540066172,-0.7348203045,0.1787150155
0.0250,0.01945041468,-0.6540441226,-0.7347660283,0.1787927593
0.0300,0.01953186876,-0.6540852173,-0.7347079332,0.1788722661
0.0350,0.01961954221,-0.6541298843,-0.7346463249,0.1789523548
0.0400,0.01971307925,-0.6541780948,-0.7345815365,0.1790317878
0.0450,0.01981204997,-0.6542298128,-0.7345139119,0.1791093181
0.0500,0.01991597046,-0.6542849965,-0.7344437964,0.1791837254
0.0550,0.02002431733,-0.6543435937,-0.7343715306,0.1792538514
0.0600,0.02013653923,-0.6544055387,-0.734297444,0.1793186395
0.0650,0.02025207517,-0.6544707485,-0.734221849,0.1793771706
0.0700,0.02037037426,-0.6545391151,-0.7341450415,0.179428684
0.0750,0.0204909113,-0.6546104962,-0.7340673069,0.1794725878
0.0800,0.02061320666,-0.6546847126,-0.7339889185,0.1795084686
0.0850,0.02073684716,-0.6547615479,-0.7339101346,0.1795361047
0.0900,0.02086149418,-0.6548407475,-0.7338311954,0.1795554793
0.0950,0.02098688176,-0.6549220145,-0.7337523244,0.1795667902
0.1000,0.02111281411,-0.6550050064,-0.7336737286,0.1795704614
0.1050,0.02123916378,-0.6550893301,-0.7335956002,0.179567154
0.1100,0.02136586511,-0.6551745385,-0.7335181198,0.1795577674
0.1150,0.0214928949,-0.655260129,-0.7334414606,0.1795434285
0.1200,0.02162024593,-0.6553455447,-0.7333657926,0.1795254752
0.1250,0.02174790739,-0.6554301781,-0.7332912846,0.1795054376
0.1300,0.0218758488,-0.655513376,-0.7332181065,0.1794850116
0.1350,0.02200399937,-0.6555944465,-0.7331464332,0.1794660223
0.1400,0.02213222973,-0.6556726706,-0.7330764468,0.1794503739
0.1450,0.02226034312,-0.6557473195,-0.7330083346,0.1794399941
0.1500,0.02238807354,-0.6558176758,-0.7329422859,0.1794367739
0.1550,0.02259261818,-0.6559248414,-0.7328171665,0.1795304334
0.1600,0.02279199263,-0.656026089,-0.7326950902,0.1796335169
0.1650,0.02298568543,-0.656120422,-0.7325768256,0.1797466126
0.1700,0.02317311026,-0.6562077144,-0.7324627614,0.1798686901
0.1750,0.0233524819,-0.656288068,-0.732352617,0.1800007713
0.1800,0.02352286337,-0.6563593735,-0.7322479435,0.1801443779
0.1850,0.02368378947,-0.6564221291,-0.7321486446,0.1802981662
0.1900,0.02383369267,-0.6564758347,-0.732055498,0.1804610246
0.1950,0.02397243704,-0.6565206445,-0.7319680311,0.1806343465
0.2000,0.02409889312,-0.6565562314,-0.7318870833,0.1808160822
0.2050,0.02421251743,-0.6565836435,-0.7318125469,0.1810029539
0.2100,0.02431172359,-0.6566024243,-0.7317449492,0.1811947181
0.2150,0.02439506308,-0.6566130385,-0.7316844007,0.1813894602
0.2200,0.02446324584,-0.6566166523,-0.7316305732,0.1815842114
0.2250,0.02451404685,-0.6566134014,-0.7315839875,0.1817767088
0.2300,0.02454542348,-0.6566052067,-0.7315437728,0.1819638239
0.2350,0.02456007149,-0.6565927828,-0.7315097238,0.1821434723
0.2400,0.02455728462,-0.6565760738,-0.7314828978,0.1823117367
0.2450,0.02453756719,-0.656557282,-0.7314613954,0.1824682721
0.2500,0.0245011258,-0.6565369641,-0.7314456015,0.1826095332
0.2550,0.02444830861,-0.6565163251,-0.731434671,0.1827345537
0.2600,0.02438162711,-0.6564946741,-0.731429039,0.1828437586
0.2650,0.02430230539,-0.6564738674,-0.7314274887,0.1829352021
0.2700,0.02421114229,-0.6564531163,-0.7314304732,0.1830098073
0.2750,0.02410962296,-0.6564332894,-0.7314371742,0.1830675363
0.2800,0.02399885218,-0.6564150012,-0.7314467563,0.1831093769
0.2850,0.02388160163,-0.6563971632,-0.7314598996,0.1831361476
0.2900,0.02375828914,-0.6563814167,-0.73147498,0.1831483911
0.2950,0.02363042556,-0.6563669141,-0.7314922054,0.183148111
0.3000,0.02349866971,-0.6563536882,-0.7315115384,0.1831352442
0.3050,0.02336475596,-0.6563410397,-0.7315334134,0.1831103299
0.3100,0.02323050822,-0.6563293843,-0.731557267,0.1830738864
0.3150,0.02309672752,-0.6563178669,-0.7315833792,0.1830277521
0.3200,0.02296323806,-0.6563069552,-0.7316111435,0.1829726891
0.3250,0.02283133714,-0.6562969951,-0.7316398331,0.1829101935
0.3300,0.02270125168,-0.6562871351,-0.731670362,0.1828396317
0.3350,0.02257407473,-0.6562778097,-0.7317019046,0.1827626068
0.3400,0.02244973312,-0.6562692493,-0.7317343166,0.1826788764
0.3450,0.02233048851,-0.6562619163,-0.7317666114,0.1825904516
0.3500,0.02221585658,-0.6562548509,-0.7317993183,0.1824987236
0.3550,0.02210725018,-0.6562494935,-0.7318312222,0.1824032181
0.3600,0.02200635602,-0.6562459772,-0.7318619021,0.1823049479
0.3650,0.02191211749,-0.6562458028,-0.7318893728,0.1822066174
0.3700,0.02182588659,-0.656247784,-0.7319148278,0.1821075549
0.3750,0.02174826061,-0.6562527237,-0.7319367212,0.1820110218
0.3800,0.0216812008,-0.6562612094,-0.7319543245,0.1819176116
0.3850,0.02162489797,-0.6562736838,-0.7319668262,0.1818289887
0.3900,0.02157775993,-0.6562890455,-0.7319748946,0.181746644
0.3950,0.02154201647,-0.6563083832,-0.7319775219,0.1816704575
0.4000,0.02151598743,-0.6563307285,-0.7319747559,0.181603948
0.4050,0.02150034921,-0.6563575008,-0.7319658476,0.1815449368
0.4100,0.02149285382,-0.6563889068,-0.7319500041,0.181496148
0.4150,0.02149205293,-0.6564237953,-0.7319289778,0.1814548539
0.4200,0.02149623885,-0.6564629054,-0.7319024241,0.1814199744
0.4250,0.02150243986,-0.6565061785,-0.7318703373,0.1813920947
0.4300,0.02150758716,-0.6565535266,-0.7318335936,0.1813683589
0.4350,0.02151005946,-0.656604375,-0.7317936512,0.1813451518
0.4400,0.02150768892,-0.6566592302,-0.7317501868,0.1813221959
0.4450,0.02149843571,-0.6567184451,-0.7317037375,0.1812962814
0.4500,0.02147893785,-0.6567815051,-0.7316558962,0.1812632321
0.4550,0.02144805961,-0.6568488543,-0.7316064536,0.181222406
0.4600,0.02140454186,-0.6569213674,-0.731555594,0.1811700181
0.4650,0.02134749607,-0.6569983664,-0.7315039964,0.1811058645
0.4700,0.02127702286,-0.6570804093,-0.7314516171,0.1810280524
0.4750,0.02119368371,-0.6571662865,-0.7313997057,0.180935818
0.4800,0.02109655055,-0.6572575929,-0.7313471734,0.1808278302
0.4850,0.0209871326,-0.6573533153,-0.7312945622,0.1807053469
0.4900,0.02086538835,-0.657453762,-0.7312416338,0.1805681573
0.4950,0.02073270494,-0.6575583126,-0.7311891518,0.1804152008
0.5000,0.02058975397,-0.6576675629,-0.7311361678,0.1802480036
0.5050,0.02043895574,-0.6577797774,-0.7310835584,0.1800689985
0.5100,0.02028148653,-0.6578964297,-0.7310301534,0.1798773577
0.5150,0.02011956682,-0.6580167053,-0.7309757676,0.1796765031
0.5200,0.01995444294,-0.6581401423,-0.7309205487,0.1794673362
0.5250,0.01978832361,-0.6582655231,-0.730864886,0.1792524525
0.5300,0.01962432635,-0.6583906862,-0.7308102348,0.1790334909
0.5350,0.01946288746,-0.6585161735,-0.7307557147,0.1788119983
0.5400,0.01930527644,-0.6586424588,-0.7307003103,0.1785902415
0.5450,0.01915304665,-0.6587675183,-0.7306455886,0.1783691159
0.5500,0.01900754059,-0.6588897886,-0.7305925069,0.1781503542
0.5550,0.01886991935,-0.6590098672,-0.7305400643,0.1779357623
0.5600,0.01873863512,-0.6591276496,-0.7304883849,0.1777254192
0.5650,0.0186160087,-0.6592422973,-0.730437884,0.177520521
0.5700,0.01850065842,-0.6593546328,-0.7303874509,0.1773227719
0.5750,0.01839210055,-0.6594638395,-0.7303381774,0.1771308039
0.5800,0.01829222487,-0.6595692971,-0.7302903148,0.1769457343
0.5850,0.01819875435,-0.6596727396,-0.7302421558,0.1767684245
0.5900,0.01811125132,-0.6597719073,-0.730196033,0.1765977529
0.5950,0.01802908679,-0.6598667964,-0.7301514972,0.1764356943
0.6000,0.01795250414,-0.659958309,-0.7301078006,0.176281983
0.6050,0.01788051332,-0.6600477195,-0.7300635,0.1761379606
0.6100,0.01781186421,-0.6601338402,-0.7300196998,0.1760036602
0.6150,0.01774764675,-0.6602180696,-0.7299750307,0.1758794364
0.6200,0.01768817786,-0.6603007163,-0.7299290852,0.1757658188
0.6250,0.01763155727,-0.6603811867,-0.7298825004,0.1756626086
0.6300,0.01757776138,-0.6604609193,-0.7298340263,0.1755696171
0.6350,0.01752610357,-0.6605395713,-0.7297837914,0.1754876869
0.6400,0.01747634327,-0.6606173185,-0.7297314568,0.1754176072
0.6450,0.01742572613,-0.6606954542,-0.7296767954,0.1753557386
0.6500,0.01737552361,-0.6607739444,-0.729619581,0.1753030306
0.6550,0.01732301126,-0.6608519317,-0.7295609093,0.1752584298
0.6600,0.01726921999,-0.6609306438,-0.7294999297,0.1752207486
0.6650,0.01721222134,-0.661008771,-0.7294385456,0.1751871919
0.6700,0.01715129915,-0.6610873233,-0.7293760625,0.1751569107
0.6750,0.01708595206,-0.6611659325,-0.7293133823,0.175127583
0.6800,0.01701530187,-0.6612440245,-0.7292513875,0.1750977823
0.6850,0.01693613298,-0.6613212838,-0.7291911562,0.1750645161
0.6900,0.01684894834,-0.6613993039,-0.7291317323,0.1750256855
0.6950,0.01675031628,-0.6614766441,-0.7290750841,0.17497885
0.7000,0.01664307779,-0.6615551222,-0.7290203825,0.1749202963
0.7050,0.0165245845,-0.6616330796,-0.7289693446,0.1748493658
0.7100,0.0163933584,-0.6617116403,-0.7289214087,0.1747642495
0.7150,0.01625160058,-0.6617910972,-0.7288762436,0.174664967
0.7200,0.01609765802,-0.6618715056,-0.7288340709,0.1745504872
0.7250,0.01593352366,-0.6619525861,-0.7287949454,0.1744213981
0.7300,0.01576146694,-0.6620348677,-0.7287584438,0.1742771953
0.7350,0.01558082151,-0.6621173485,-0.7287247302,0.1741209994
0.7400,0.01539524705,-0.6622001229,-0.7286938855,0.1739517315
0.7450,0.01520603688,-0.6622833885,-0.7286650714,0.1737719869
0.7500,0.01501410934,-0.6623667734,-0.7286379384,0.1735845293
0.7550,0.01482053312,-0.6624491514,-0.7286132775,0.1733902117
0.7600,0.01462744965,-0.6625302463,-0.7285907677,0.1731912344
0.7650,0.01443395864,-0.6626109294,-0.7285692316,0.1729892825
0.7700,0.01424167625,-0.6626914854,-0.7285478955,0.1727863819
0.7750,0.01405108815,-0.6627706055,-0.7285274541,0.1725845882
0.7800,0.013864075,-0.6628479243,-0.7285075775,0.1723865603
0.7850,0.0136803692,-0.6629234988,-0.7284881728,0.1721925212
0.7900,0.01350097852,-0.6629963868,-0.7284692785,0.1720058862
0.7950,0.01332566792,-0.6630679168,-0.7284491192,0.1718291155
0.8000,0.01315701458,-0.6631364828,-0.7284289482,0.171662942
0.8050,0.01299375655,-0.6632020799,-0.728408546,0.1715084652
0.8100,0.01283795363,-0.6632640613,-0.7283880259,0.1713676039
0.8150,0.01268892092,-0.6633227226,-0.7283673177,0.17123962
0.8200,0.01254778611,-0.6633779291,-0.7283459423,0.1711270423
0.8250,0.0124135417,-0.6634301473,-0.7283238808,0.1710282676
0.8300,0.01228662121,-0.6634806265,-0.7282998993,0.1709437155
0.8350,0.01216591335,-0.6635286774,-0.7282748103,0.1708727176
0.8400,0.0120522967,-0.6635738865,-0.728248875,0.1708157352
0.8450,0.01194317816,-0.663616701,-0.7282220934,0.170771243
0.8500,0.01183961806,-0.6636592077,-0.7281930983,0.170736906
0.8550,0.01174159092,-0.6637000405,-0.7281634191,0.1707115296
0.8600,0.01164970264,-0.6637400612,-0.7281327543,0.1706930215
0.8650,0.01156300628,-0.6637788132,-0.7281016958,0.1706807097
0.8700,0.01148110295,-0.6638168013,-0.7280707652,0.170670441
0.8750,0.01140449389,-0.6638533585,-0.7280405918,0.170662101
0.8800,0.01133060398,-0.6638894494,-0.728010375,0.1706555311
0.8850,0.01126037112,-0.6639247146,-0.7279810247,0.1706481911
0.8900,0.01119312088,-0.6639589668,-0.7279526998,0.1706401811
0.8950,0.01113072937,-0.6639933102,-0.7279248135,0.1706295892
0.9000,0.01106948938,-0.6640270324,-0.7278979742,0.170616839
0.9050,0.0110103237,-0.6640595489,-0.7278729996,0.1706006586
0.9100,0.01095325868,-0.6640905803,-0.7278499856,0.1705817272
0.9150,0.01089490362,-0.6641201411,-0.7278292848,0.1705587038
0.9200,0.01083755599,-0.6641473511,-0.7278115365,0.17053214
0.9250,0.01077909421,-0.6641729855,-0.7277959647,0.1705024641
0.9300,0.01072006066,-0.6641957145,-0.7277837614,0.1704697326
0.9350,0.01066058433,-0.6642157439,-0.7277746959,0.1704341207
0.9400,0.01059882963,-0.6642326237,-0.7277689197,0.1703968484
0.9450,0.01053655878,-0.6642457706,-0.7277665106,0.1703597466
0.9500,0.0104724893,-0.6642553911,-0.7277672729,0.1703229252
0.9550,0.0104078354,-0.6642620939,-0.7277704595,0.1702871275
0.9600,0.01034166345,-0.6642636998,-0.7277776752,0.1702540531
0.9650,0.01027554383,-0.6642606277,-0.7277880332,0.1702257631
0.9700,0.01020692034,-0.6642536536,-0.7278008792,0.1702021817
0.9750,0.01013559902,-0.664242181,-0.7278163835,0.1701849185
0.9800,0.01006237678,-0.6642259187,-0.7278348125,0.1701739205
0.9850,0.009988384017,-0.6642043251,-0.7278562693,0.1701707905
0.9900,0.009915184672,-0.6641770369,-0.727880881,0.1701763078
0.9950,0.009843759877,-0.6641448093,-0.727907712,0.1701914671
1.0000,0.009772938023,-0.6641070457,-0.7279373563,0.1702161182
1.0050,0.009702991896,-0.6640641815,-0.7279693216,0.1702506433
1.0100,0.009635192053,-0.6640148364,-0.7280051036,0.1702939497
1.0150,0.009567307345,-0.6639606318,-0.7280438613,0.1703434238
1.0200,0.00949910102,-0.6639011569,-0.728085841,0.1703996161
1.0250,0.009430568564,-0.6638372008,-0.7281310479,0.1704594154
1.0300,0.009360737003,-0.6637690963,-0.728179132,0.1705230636
1.0350,0.009288348044,-0.6636985492,-0.7282288741,0.1705891828
1.0400,0.009212284902,-0.6636263494,-0.7282791822,0.1706594121
1.0450,0.009131208396,-0.6635521834,-0.7283306361,0.1707325551
1.0500,0.009047595741,-0.6634777443,-0.7283817587,0.1708081889
1.0550,0.008960618491,-0.6634042243,-0.7284314732,0.1708863114
1.0600,0.008871700089,-0.663331702,-0.7284796299,0.1709671747
1.0650,0.008782080266,-0.6632610212,-0.7285256079,0.1710500846
1.0700,0.008692630884,-0.6631921788,-0.728569095,0.1711363376
1.0750,0.008604023551,-0.6631261899,-0.7286095381,0.1712243206
1.0800,0.008519104299,-0.6630639647,-0.728646381,0.1713127404
1.0850,0.008440297797,-0.6630064323,-0.7286782351,0.1714037975
1.0900,0.008371128749,-0.6629537563,-0.7287050375,0.1714969664
1.0950,0.008313138757,-0.662905497,-0.7287271677,0.1715922753
1.1000,0.008267816689,-0.6628636139,-0.7287425322,0.1716909851
1.1050,0.008238592397,-0.6628281322,-0.7287512624,0.1717922885
1.1100,0.008226180276,-0.6627989296,-0.728753528,0.1718959113
1.1150,0.008232147733,-0.6627763434,-0.7287491031,0.1720014392
1.1200,0.008255830165,-0.6627613473,-0.7287374856,0.1721072774
1.1250,0.008300797507,-0.6627534746,-0.7287190653,0.1722133924
1.1300,0.008364724928,-0.662752643,-0.7286945944,0.1723170151
1.1350,0.008449410399,-0.6627593895,-0.7286637546,0.1724173189
1.1400,0.008551755989,-0.6627746094,-0.7286264744,0.1725112908
1.1450,0.008674283945,-0.6627982753,-0.7285831078,0.1725973873
1.1500,0.008813973964,-0.6628294513,-0.728534348,0.1726763916
1.1550,0.008969154482,-0.6628692493,-0.7284797151,0.1727461065
1.1600,0.009137275319,-0.6629157442,-0.7284210282,0.1728063424
1.1650,0.009315676631,-0.6629710988,-0.7283570314,0.1728542022
1.1700,0.009502992173,-0.6630325659,-0.7282899016,0.1728910896
1.1750,0.009696804717,-0.6631023535,-0.7282176695,0.1729169356
1.1800,0.009895687157,-0.6631781574,-0.7281429888,0.1729294504
1.1850,0.01009815714,-0.6632594641,-0.7280655835,0.1729318264
1.1900,0.01030290391,-0.663345715,-0.7279860136,0.1729239042
1.1950,0.01050871535,-0.6634356338,-0.7279052408,0.1729065852
1.2000,0.01071554144,-0.6635284238,-0.7278237444,0.1728808984
1.2050,0.01092305573,-0.6636233447,-0.7277419456,0.1728479211
1.2100,0.0111300798,-0.6637197209,-0.7276603585,0.1728081481
1.2150,0.01133664436,-0.6638161383,-0.7275797396,0.17276382
1.2200,0.01154003547,-0.6639124886,-0.7275007498,0.1727127504
1.2250,0.01174065757,-0.6640081453,-0.7274236694,0.1726561472
1.2300,0.01193809128,-0.664102855,-0.7273488383,0.1725935903
1.2350,0.01212994972,-0.6641974789,-0.7272755869,0.1725247634
1.2400,0.01231892638,-0.6642891675,-0.7272065931,0.1724491723
1.2450,0.01250317294,-0.6643787024,-0.7271409542,0.1723677554
1.2500,0.01268140752,-0.6644652101,-0.7270799468,0.1722786041
1.2550,0.01285342411,-0.6645488423,-0.7270237287,0.1721804973
1.2600,0.01301644952,-0.664630015,-0.7269718112,0.1720741149
1.2650,0.01317143814,-0.6647086494,-0.7269250028,0.1719562875
1.2700,0.01331887597,-0.6647832318,-0.726884821,0.1718264217
1.2750,0.01345785625,-0.6648537641,-0.7268512662,0.1716845809
