type,name,time_units,begin_time,frequency,count,units
signal,"Noraxon Ultium-RT BICEPS BR.","s",0.00000,2000,50880,"uV"

time,value
0.00000,-1.163734798
0.00050,-1.163734798
0.00100,-0.5533459826
0.00150,0.05704283282
0.00200,0.3622372405
0.00250,0.6674316482
0.00300,0.3622372405
0.00350,0.05704283282
0.00400,0.3622372405
0.00450,0.6674316482
0.00500,0.6674316482
0.00550,0.3622372405
0.00600,0.05704283282
0.00650,0.6674316482
0.00700,1.583014871
0.00750,1.277820464
0.00800,0.6674316482
0.00850,0.9726260559
0.00900,2.193403687
0.00950,3.10898691
0.01000,2.803792502
0.01050,1.888209279
0.01100,1.277820464
0.01150,1.583014871
0.01200,2.193403687
0.01250,2.803792502
0.01300,2.803792502
0.01350,2.498598094
0.01400,1.583014871
0.01450,0.3622372405
0.01500,0.05704283282
0.01550,0.05704283282
0.01600,0.05704283282
0.01650,-0.5533459826
0.01700,-1.774123613
0.01750,-1.468929206
0.01800,-0.5533459826
0.01850,-0.2481515749
0.01900,-0.5533459826
0.01950,-0.2481515749
0.02000,0.3622372405
0.02050,0.9726260559
0.02100,0.9726260559
0.02150,1.277820464
0.02200,1.888209279
0.02250,1.888209279
0.02300,1.277820464
0.02350,1.583014871
0.02400,2.193403687
0.02450,1.888209279
0.02500,0.9726260559
0.02550,0.6674316482
0.02600,2.193403687
0.02650,3.10898691
0.02700,3.10898691
0.02750,2.193403687
0.02800,1.277820464
0.02850,0.6674316482
0.02900,-0.2481515749
0.02950,-0.2481515749
0.03000,0.3622372405
0.03050,1.277820464
0.03100,0.9726260559
0.03150,0.05704283282
0.03200,0.05704283282
0.03250,0.05704283282
0.03300,0.05704283282
0.03350,0.6674316482
0.03400,1.583014871
0.03450,1.888209279
0.03500,1.277820464
0.03550,0.9726260559
0.03600,1.277820464
0.03650,1.888209279
0.03700,1.888209279
0.03750,2.193403687
0.03800,2.803792502
0.03850,2.498598094
0.03900,0.9726260559
0.03950,0.05704283282
0.04000,0.05704283282
0.04050,1.277820464
0.04100,1.888209279
0.04150,1.888209279
0.04200,1.583014871
0.04250,1.277820464
0.04300,1.277820464
0.04350,1.888209279
0.04400,2.498598094
0.04450,2.498598094
0.04500,1.583014871
0.04550,0.9726260559
0.04600,1.583014871
0.04650,2.803792502
0.04700,2.803792502
0.04750,2.803792502
0.04800,2.498598094
0.04850,2.193403687
0.04900,1.583014871
0.04950,1.583014871
0.05000,2.498598094
0.05050,2.803792502
0.05100,2.193403687
0.05150,1.888209279
0.05200,3.10898691
0.05250,4.024570133
0.05300,3.10898691
0.05350,0.9726260559
0.05400,0.05704283282
0.05450,0.9726260559
0.05500,2.498598094
0.05550,2.803792502
0.05600,1.888209279
0.05650,0.9726260559
0.05700,0.9726260559
0.05750,0.9726260559
0.05800,0.9726260559
0.05850,1.277820464
0.05900,1.277820464
0.05950,0.6674316482
0.06000,0.05704283282
0.06050,0.05704283282
0.06100,1.277820464
0.06150,2.498598094
0.06200,2.803792502
0.06250,2.193403687
0.06300,0.9726260559
0.06350,-0.2481515749
