type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5068,""

time,x,y,z,w
0.0000,-0.08169258061,-0.6415232742,-0.7569691214,0.09365874329
0.0050,-0.08159037332,-0.6414977736,-0.7569980757,0.09368847782
0.0100,-0.0814881651,-0.6414722648,-0.7570270202,0.09371821112
0.0150,-0.08138595595,-0.6414467478,-0.7570559551,0.0937479432
0.0200,-0.08126131708,-0.6414219563,-0.7570861995,0.09378144254
0.0250,-0.08111214617,-0.641398544,-0.7571174022,0.09381879771
0.0300,-0.08093650316,-0.6413771635,-0.7571491977,0.09386004953
0.0350,-0.08073268425,-0.641358433,-0.7571812266,0.09390518713
0.0400,-0.08049929087,-0.6413429072,-0.7572131511,0.09395415613
0.0450,-0.08023528799,-0.6413310543,-0.7572446668,0.09400687219
0.0500,-0.07994004506,-0.6413232347,-0.7572755159,0.09406322798
0.0550,-0.07961335916,-0.6413196872,-0.7573054964,0.09412309497
0.0600,-0.07925546542,-0.6413205297,-0.7573344599,0.09418633246
0.0650,-0.07886704185,-0.6413257661,-0.7573623047,0.09425280292
0.0700,-0.07844921413,-0.6413352874,-0.7573889743,0.0943223805
0.0750,-0.07800356193,-0.6413488704,-0.7574144599,0.09439494994
0.0800,-0.07753211959,-0.6413661821,-0.7574387983,0.09447040666
0.0850,-0.07703736535,-0.6413867824,-0.7574620721,0.09454865946
0.0900,-0.0765222004,-0.6414101278,-0.7574844125,0.09462962277
0.0950,-0.07598992144,-0.6414355867,-0.7575059939,0.09471319435
0.1000,-0.07544418889,-0.6414624605,-0.7575270241,0.09479922947
0.1050,-0.07488898996,-0.6414900029,-0.7575477375,0.09488751662
0.1100,-0.07432859437,-0.6415174356,-0.75756839,0.09497775746
0.1150,-0.07376750053,-0.6415439666,-0.7575892515,0.09506955833
0.1200,-0.07321036451,-0.641568808,-0.7576105978,0.09516243548
0.1250,-0.07266190777,-0.6415911944,-0.7576327033,0.09525583073
0.1300,-0.07212681385,-0.6416104008,-0.7576558317,0.09534913183
0.1350,-0.07160962722,-0.6416257625,-0.7576802267,0.09544169066
0.1400,-0.07111465455,-0.6416366962,-0.7577060993,0.09553283786
0.1450,-0.07064586096,-0.6416427198,-0.7577336174,0.09562189899
0.1500,-0.07020676236,-0.6416434647,-0.7577628994,0.09570821791
0.1550,-0.06961683863,-0.6416399847,-0.7578028222,0.09584627573
0.1600,-0.06906906321,-0.6416322367,-0.757842778,0.09597844137
0.1650,-0.0685677055,-0.6416207633,-0.7578821373,0.09610375605
0.1700,-0.06811284199,-0.6416063957,-0.7579203288,0.09622187408
0.1750,-0.06770670407,-0.6415883445,-0.7579580021,0.09633205842
0.1800,-0.06734886689,-0.6415683144,-0.7579939103,0.09643370781
0.1850,-0.06704013908,-0.6415464925,-0.7580281486,0.09652483436
0.1900,-0.06677987709,-0.6415225326,-0.7580611277,0.09660545962
0.1950,-0.06656863423,-0.6414988071,-0.7580907537,0.09667629774
0.2000,-0.06640469994,-0.6414756498,-0.7581168514,0.09673802882
0.2050,-0.06628759086,-0.6414534876,-0.7581391202,0.09679076934
0.2100,-0.06621481741,-0.6414327507,-0.758157396,0.0968348449
0.2150,-0.06618420205,-0.6414149427,-0.7581705074,0.09687107131
0.2200,-0.06619407637,-0.6414014265,-0.7581772796,0.09690081014
0.2250,-0.06624148119,-0.6413920482,-0.7581779702,0.09692508519
0.2300,-0.06632576876,-0.6413875839,-0.7581720699,0.09694313819
0.2350,-0.06644463287,-0.6413892566,-0.7581586599,0.09695555
0.2400,-0.06659666008,-0.6413959399,-0.7581386467,0.09696352705
0.2450,-0.06678028979,-0.6414068742,-0.7581127979,0.09696700631
0.2500,-0.06699485243,-0.6414234654,-0.7580801129,0.09696478862
0.2550,-0.0672407266,-0.6414455506,-0.7580404578,0.09695852042
0.2600,-0.06751415407,-0.6414718151,-0.7579957001,0.0969446646
0.2650,-0.06781563502,-0.6415029631,-0.7579452052,0.0969229274
0.2700,-0.06814372545,-0.6415387187,-0.7578893287,0.09689308804
0.2750,-0.0684978883,-0.6415779006,-0.7578291266,0.0968547964
0.2800,-0.06887567457,-0.6416211772,-0.7577643433,0.09680705789
0.2850,-0.06927462055,-0.641667401,-0.7576961298,0.09674992695
0.2900,-0.06969265166,-0.6417157982,-0.7576250799,0.09668509179
0.2950,-0.0701269952,-0.6417660659,-0.7575520244,0.09660978953
0.3000,-0.07057450643,-0.6418187402,-0.7574768711,0.09652322798
0.3050,-0.07103209409,-0.6418730961,-0.7574000487,0.09642891895
0.3100,-0.07149703128,-0.6419275967,-0.7573233398,0.09632494079
0.3150,-0.07196560379,-0.6419824326,-0.7572468551,0.09621179038
0.3200,-0.07243331437,-0.6420382447,-0.7571703439,0.09609046631
0.3250,-0.07289646088,-0.6420943817,-0.7570944756,0.0959628369
0.3300,-0.07335446318,-0.6421515137,-0.7570186135,0.09582992777
0.3350,-0.07380236618,-0.6422079553,-0.7569443494,0.09569432994
0.3400,-0.07423622446,-0.6422650152,-0.7568709073,0.09555659531
0.3450,-0.07465494591,-0.6423210369,-0.7567995886,0.0954185896
0.3500,-0.07505545449,-0.6423750484,-0.7567314852,0.09528082352
0.3550,-0.07543754524,-0.6424280005,-0.7566654777,0.09514618067
0.3600,-0.07580002462,-0.6424799338,-0.7566015251,0.09501591051
0.3650,-0.07614292404,-0.6425294057,-0.7565407885,0.09489074358
0.3700,-0.0764649325,-0.6425765424,-0.7564830912,0.09477253769
0.3750,-0.07676757215,-0.6426205501,-0.7564289905,0.0946612423
0.3800,-0.07705009664,-0.6426618643,-0.7563780583,0.09455815001
0.3850,-0.07731572386,-0.6426994883,-0.7563311436,0.09446082704
0.3900,-0.07756625235,-0.642733377,-0.7562878781,0.09437122518
0.3950,-0.07780249656,-0.6427646076,-0.7562475611,0.09428709919
0.4000,-0.07802797455,-0.6427922487,-0.7562104914,0.09420962226
0.4050,-0.07824300209,-0.6428170499,-0.7561762563,0.09413682805
0.4100,-0.07844940683,-0.6428396063,-0.7561442312,0.09406823418
0.4150,-0.07864801316,-0.6428600315,-0.7561143036,0.09400335049
0.4200,-0.07883886866,-0.6428780034,-0.7560867768,0.09394195783
0.4250,-0.07902556015,-0.6428947381,-0.756060454,0.0938824076
0.4300,-0.07920691588,-0.6429115591,-0.7560343567,0.09382453332
0.4350,-0.07938367173,-0.6429275157,-0.7560092667,0.0937679625
0.4400,-0.07955527554,-0.642945125,-0.7559832743,0.09371132994
0.4450,-0.07972232876,-0.6429648801,-0.7559558063,0.09365539087
0.4500,-0.07988575086,-0.6429862866,-0.7559272975,0.09359926816
