type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5172,""

time,x,y,z,w
0.0000,0.07138195148,-0.6354995926,-0.7587448216,0.1238998808
0.0050,0.07162061032,-0.6354697028,-0.7587129085,0.1241107065
0.0100,0.07185926116,-0.6354397475,-0.7586809171,0.1243215185
0.0150,0.072097904,-0.6354097268,-0.7586488472,0.1245323168
0.0200,0.07234969755,-0.635375698,-0.7586159715,0.1247599751
0.0250,0.07261217604,-0.6353375016,-0.758582812,0.125003393
0.0300,0.07288272043,-0.635294995,-0.7585499136,0.1252613548
0.0350,0.07315866824,-0.6352480616,-0.7585178165,0.125532592
0.0400,0.07343739112,-0.6351966182,-0.7584870369,0.1258158206
0.0450,0.07371635615,-0.6351406208,-0.7584580547,0.1261097536
0.0500,0.07399318434,-0.6350800686,-0.7584313037,0.1264131033
0.0550,0.07426570433,-0.6350150098,-0.7584071614,0.126724583
0.0600,0.07453199442,-0.6349455473,-0.7583859395,0.1270429081
0.0650,0.07479040634,-0.6348718448,-0.7583678761,0.1273667943
0.0700,0.07503956471,-0.634794135,-0.7583531296,0.1276949518
0.0750,0.07527834003,-0.6347127278,-0.7583417766,0.1280260699
0.0800,0.07550580152,-0.6346280156,-0.7583338161,0.1283587902
0.0850,0.07572116387,-0.6345404748,-0.7583291798,0.1286916714
0.0900,0.07592373908,-0.634450662,-0.7583277453,0.1290231532
0.0950,0.07611289734,-0.6343592004,-0.7583293558,0.129351536
0.1000,0.07628803921,-0.6342667626,-0.758333835,0.129674992
0.1050,0.07644858836,-0.6341740543,-0.7583409951,0.129991605
0.1100,0.07659401235,-0.6340817961,-0.7583506389,0.1302994309
0.1150,0.07672386344,-0.6339907059,-0.7583625581,0.1305965698
0.1200,0.07683782473,-0.6339014863,-0.7583765273,0.130881233
0.1250,0.07693575702,-0.6338148126,-0.7583922986,0.1311517975
0.1300,0.07701774491,-0.6337313173,-0.7584096026,0.1314068455
0.1350,0.07708412907,-0.6336515767,-0.7584281497,0.1316451977
0.1400,0.07713551324,-0.6335761072,-0.7584476268,0.1318659409
0.1450,0.07717275605,-0.6335053639,-0.758467694,0.1320684553
0.1500,0.07719696805,-0.6334397287,-0.758487987,0.1322524549
0.1550,0.07742821684,-0.6333005702,-0.7584970767,0.1327307187
0.1600,0.07764484395,-0.6331666882,-0.7585063047,0.1331893724
0.1650,0.07784678098,-0.6330378644,-0.7585161821,0.1336268778
0.1700,0.07803675815,-0.6329147709,-0.7585255125,0.1340455295
0.1750,0.07821582857,-0.632797848,-0.7585336549,0.1344465029
0.1800,0.07838834919,-0.632684775,-0.7585416048,0.1348327701
0.1850,0.07855854778,-0.6325761894,-0.7585482744,0.1352051573
0.1900,0.07872780745,-0.6324718936,-0.7585533279,0.1355657955
0.1950,0.07889636595,-0.6323715994,-0.7585565869,0.1359169903
0.2000,0.07906546744,-0.6322746373,-0.7585585813,0.1362582605
0.2050,0.07923614511,-0.6321806486,-0.7585593018,0.1365907996
0.2100,0.07940966248,-0.6320902844,-0.7585579548,0.136915328
0.2150,0.07958684885,-0.6320030829,-0.7585548108,0.1372320504
0.2200,0.07976907014,-0.6319178603,-0.7585504908,0.1375422346
0.2250,0.07995746215,-0.6318354614,-0.7585436863,0.1378485764
0.2300,0.08015139981,-0.6317555924,-0.7585348815,0.1381501288
0.2350,0.080351944,-0.6316770372,-0.7585249472,0.1384470669
0.2400,0.08055694904,-0.6316015485,-0.7585123995,0.1387407715
0.2450,0.08076743006,-0.6315283944,-0.7584983169,0.1390280997
