type,name,time_units,begin_time,frequency,count,units
signal,"Noraxon MyoMotion-Segments-Upper arm RT-Course","s",0.0000,200,5172,"deg"

time,value
0.0000,-4.879929116
0.0050,-4.915815553
0.0100,-4.951700861
0.0150,-4.987585044
0.0200,-5.025598283
0.0250,-5.065397871
0.0300,-5.106616425
0.0350,-5.148879833
0.0400,-5.191822481
0.0450,-5.235098485
0.0500,-5.278389102
0.0550,-5.321407381
0.0600,-5.3639001
0.0650,-5.405646177
0.0700,-5.446452315
0.0750,-5.4861478
0.0800,-5.52457925
0.0850,-5.561605375
0.0900,-5.597092375
0.0950,-5.630910398
0.1000,-5.662931513
0.1050,-5.693029865
0.1100,-5.721083573
0.1150,-5.746977351
0.1200,-5.770606111
0.1250,-5.791880173
0.1300,-5.810732037
0.1350,-5.827124363
0.1400,-5.841058164
0.1450,-5.852579948
0.1500,-5.861787667
0.1550,-5.903205635
0.1600,-5.941877033
0.1650,-5.977876814
0.1700,-6.011743629
0.1750,-6.043682828
0.1800,-6.073918205
0.1850,-6.102811726
0.1900,-6.130909197
0.1950,-6.158501525
0.2000,-6.185800996
0.2050,-6.21288052
0.2100,-6.240195898
0.2150,-6.267847021
0.2200,-6.295702744
0.2250,-6.32395333
0.2300,-6.352460617
0.2350,-6.381292609
0.2400,-6.410366872
0.2450,-6.439650228
0.2500,-6.468970977
0.2550,-6.498149262
0.2600,-6.527328674
0.2650,-6.556258973
0.2700,-6.584912857
0.2750,-6.613114083
0.2800,-6.640831469
0.2850,-6.667918872
0.2900,-6.69439544
0.2950,-6.720428761
0.3000,-6.745720893
0.3050,-6.770505203
0.3100,-6.79464755
0.3150,-6.818309946
0.3200,-6.84146542
0.3250,-6.864195529
0.3300,-6.88641477
0.3350,-6.90814331
0.3400,-6.929205341
0.3450,-6.949797373
0.3500,-6.969662772
0.3550,-6.988780765
0.3600,-7.007004343
0.3650,-7.02455874
0.3700,-7.041324463
0.3750,-7.057351083
0.3800,-7.072636483
0.3850,-7.087415227
0.3900,-7.101521783
0.3950,-7.115158684
0.4000,-7.128229641
0.4050,-7.140973614
0.4100,-7.153186501
0.4150,-7.165079107
0.4200,-7.176703846
0.4250,-7.187970469
0.4300,-7.199019893
0.4350,-7.209766924
0.4400,-7.220481252
0.4450,-7.230994609
0.4500,-7.241218555
0.4550,-7.251233831
0.4600,-7.260995878
0.4650,-7.270664119
0.4700,-7.279846428
0.4750,-7.288770341
0.4800,-7.297354217
0.4850,-7.305468097
0.4900,-7.313116347
0.4950,-7.320172688
0.5000,-7.326673278
0.5050,-7.332711521
0.5100,-7.338081609
0.5150,-7.342840824
0.5200,-7.347054279
0.5250,-7.350623891
0.5300,-7.353439445
0.5350,-7.355659771
0.5400,-7.357053874
0.5450,-7.357626868
0.5500,-7.357557228
0.5550,-7.356765528
0.5600,-7.355111448
0.5650,-7.352751608
0.5700,-7.34974627
0.5750,-7.346014912
0.5800,-7.341672397
0.5850,-7.336650322
0.5900,-7.331043975
0.5950,-7.324830444
0.6000,-7.318189841
0.6050,-7.311074504
0.6100,-7.303513798
0.6150,-7.295503432
0.6200,-7.287082531
0.6250,-7.278088518
0.6300,-7.26860142
0.6350,-7.258675132
0.6400,-7.24828157
0.6450,-7.237367315
0.6500,-7.225891966
0.6550,-7.213874332
0.6600,-7.201426252
0.6650,-7.188420577
0.6700,-7.174818588
0.6750,-7.160665978
0.6800,-7.145966944
0.6850,-7.130789899
0.6900,-7.115067031
0.6950,-7.098830336
0.7000,-7.082189183
0.7050,-7.065094097
