type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5172,""

time,x,y,z,w
0.0000,-0.03110857149,-0.6736194249,-0.7320655872,0.09669076036
0.0050,-0.03095047785,-0.6735662769,-0.7320819093,0.09698771345
0.0100,-0.03079238108,-0.6735130507,-0.7320981464,0.09728465434
0.0150,-0.03063428118,-0.6734597462,-0.7321142983,0.09758158303
0.0200,-0.03046758652,-0.6734034521,-0.7321309352,0.09789693897
0.0250,-0.03029392127,-0.6733447849,-0.7321477589,0.09822799038
0.0300,-0.03011499532,-0.6732844485,-0.7321644248,0.09857176818
0.0350,-0.02993251408,-0.67322321,-0.7321805505,0.09892520197
0.0400,-0.02974810563,-0.6731618712,-0.7321957295,0.09928524081
0.0450,-0.02956327542,-0.6731012375,-0.7322095486,0.09964895301
0.0500,-0.0293793816,-0.6730420879,-0.7322216057,0.1000135993
0.0550,-0.02919761786,-0.6729851477,-0.7322315293,0.1003766781
0.0600,-0.02901900583,-0.6729310643,-0.7322389972,0.1007359467
0.0650,-0.02884441029,-0.6728803918,-0.7322437488,0.1010894193
0.0700,-0.02867457305,-0.6728335834,-0.7322455925,0.1014353496
0.0750,-0.02851014745,-0.6727909935,-0.7322444056,0.1017722016
0.0800,-0.02835172768,-0.6727528798,-0.7322401351,0.1020986131
0.0850,-0.02819987454,-0.6727193988,-0.7322328056,0.102413358
0.0900,-0.02805513626,-0.6726905994,-0.7322225288,0.102715311
0.0950,-0.02791806637,-0.6726664259,-0.732209503,0.1030034212
0.1000,-0.02778923992,-0.6726467298,-0.7321940029,0.1032767016
0.1050,-0.02766925808,-0.6726312884,-0.7321763616,0.103534233
0.1100,-0.02755873556,-0.6726198322,-0.7321569445,0.1037751702
0.1150,-0.02745827781,-0.6726120714,-0.7321361248,0.1039987458
0.1200,-0.02736845122,-0.6726077143,-0.732114266,0.104204281
0.1250,-0.02728974483,-0.6726064788,-0.7320917087,0.1043912086
0.1300,-0.02722252451,-0.6726081001,-0.7320687608,0.1045591091
0.1350,-0.02716698247,-0.6726123349,-0.7320456869,0.1047077563
0.1400,-0.02712308897,-0.6726189601,-0.7320227047,0.1048371709
0.1450,-0.02709055211,-0.6726277647,-0.7319999856,0.1049476688
0.1500,-0.02706878559,-0.6726385395,-0.7319776599,0.1050399044
0.1550,-0.02689959,-0.6726231737,-0.7319478753,0.1053887381
0.1600,-0.02674294797,-0.6726108741,-0.7319177949,0.1057155066
0.1650,-0.02659794765,-0.6726004465,-0.7318885605,0.1060203917
