type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5108,""

time,x,y,z,w
0.0000,0.1664257963,-0.6130361691,-0.7482271156,0.1914296036
0.0050,0.1665111762,-0.6130081706,-0.748220222,0.1914719572
0.0100,0.1665965546,-0.6129801659,-0.748213321,0.1915143088
0.0150,0.1666819313,-0.6129521552,-0.7482064125,0.1915566585
0.0200,0.1667612739,-0.6129217759,-0.7482007796,0.1916068044
0.0250,0.1668317363,-0.6128892208,-0.7481967926,0.191665162
0.0300,0.1668904539,-0.6128547534,-0.748194814,0.1917319688
0.0350,0.16693463,-0.6128187102,-0.748195184,0.1918072585
0.0400,0.1669616135,-0.612781496,-0.7481982118,0.1918908381
0.0450,0.1669689613,-0.6127435747,-0.7482041725,0.1919822751
0.0500,0.1669544855,-0.6127054522,-0.7482133103,0.1920808967
0.0550,0.1669162913,-0.6126676522,-0.7482258468,0.1921858005
0.0600,0.1668528096,-0.612630688,-0.7482419902,0.1922958767
0.0650,0.1667628133,-0.6125950378,-0.7482619423,0.1924098477
0.0700,0.1666454208,-0.6125611269,-0.748285899,0.1925263173
0.0750,0.1665001061,-0.6125293144,-0.7483140466,0.1926438198
0.0800,0.1663267163,-0.6124998854,-0.7483465509,0.1927608714
0.0850,0.1661254863,-0.612473042,-0.7483835491,0.19287602
0.0900,0.165897042,-0.6124488932,-0.7484251472,0.1929878851
0.0950,0.1656423998,-0.6124274475,-0.7484714197,0.1930951859
0.1000,0.1653629668,-0.6124086098,-0.7485224084,0.1931967597
0.1050,0.1650605406,-0.6123921859,-0.7485781164,0.1932915731
0.1100,0.1647373031,-0.6123778965,-0.7486384972,0.1933787304
0.1150,0.1643958045,-0.6123653945,-0.7487034424,0.1934574849
0.1200,0.1640389469,-0.6123542828,-0.7487727691,0.1935272501
0.1250,0.1636699721,-0.6123441337,-0.7488462077,0.1935876012
0.1300,0.1632924397,-0.6123345115,-0.7489233921,0.1936382658
0.1350,0.1629101877,-0.6123249961,-0.7490038521,0.1936791148
0.1400,0.1625272812,-0.6123152116,-0.7490870027,0.1937101619
0.1450,0.1621479523,-0.6123048537,-0.7491721345,0.1937315686
0.1500,0.161776529,-0.6122937091,-0.7492584127,0.1937436438
0.1550,0.1613523658,-0.6122783311,-0.7493495638,0.1937934221
0.1600,0.1609413977,-0.6122635684,-0.7494386923,0.1938371373
0.1650,0.1605478936,-0.6122487408,-0.7495253721,0.19387514
0.1700,0.1601778045,-0.6122345687,-0.7496075122,0.1939084358
0.1750,0.1598320213,-0.6122214082,-0.7496850351,0.193935609
0.1800,0.1595159382,-0.6122100974,-0.7497558477,0.1939578071
0.1850,0.1592315425,-0.6122002161,-0.749819722,0.1939757608
0.1900,0.1589812046,-0.6121926751,-0.7498753303,0.1939899332
0.1950,0.1587681483,-0.6121884689,-0.7499210847,0.1940008257
0.2000,0.1585940135,-0.6121873157,-0.7499564905,0.19401003
0.2050,0.1584595971,-0.6121899744,-0.7499808776,0.1940172017
0.2100,0.15836503,-0.6121971645,-0.7499937599,0.1940219298
0.2150,0.1583120828,-0.6122082423,-0.7499949798,0.1940254694
0.2200,0.1582972602,-0.612223649,-0.7499844988,0.1940294632
0.2250,0.1583201642,-0.6122432623,-0.7499627887,0.1940328035
0.2300,0.1583765213,-0.6122666776,-0.7499309918,0.1940358226
0.2350,0.1584654862,-0.6122947787,-0.749888202,0.194039888
0.2400,0.1585832459,-0.6123266032,-0.7498358254,0.1940456647
0.2450,0.1587263369,-0.6123622917,-0.7497746316,0.1940525068
0.2500,0.1588904187,-0.6124012351,-0.7497056779,0.1940617391
0.2550,0.1590718265,-0.612442393,-0.7496305004,0.1940736513
0.2600,0.1592664737,-0.6124860638,-0.7495497045,0.1940882596
0.2650,0.1594720785,-0.6125316942,-0.7494647191,0.1941036181
0.2700,0.1596807621,-0.6125791477,-0.7493767882,0.1941217951
0.2750,0.1598915556,-0.612628804,-0.7492860279,0.1941419257
0.2800,0.1601003856,-0.6126799114,-0.7491938641,0.1941642262
0.2850,0.1603046548,-0.6127324032,-0.7491009984,0.1941883466
0.2900,0.1605002735,-0.6127856188,-0.7490092092,0.1942129044
0.2950,0.1606856505,-0.6128401151,-0.748918036,0.1942392609
0.3000,0.1608580956,-0.6128957095,-0.748828535,0.1942661768
0.3050,0.1610167388,-0.6129518393,-0.7487413307,0.194293778
0.3100,0.1611591313,-0.6130098771,-0.748655795,0.194322221
0.3150,0.1612825144,-0.6130689193,-0.74857347,0.1943507413
0.3200,0.1613866385,-0.6131298137,-0.7484943202,0.1943770491
0.3250,0.16147101,-0.6131920512,-0.7484185987,0.1944022183
0.3300,0.1615338685,-0.6132561921,-0.7483462318,0.1944262573
0.3350,0.1615773282,-0.6133222004,-0.7482772453,0.194447447
0.3400,0.1616002584,-0.6133890641,-0.7482124495,0.1944668172
0.3450,0.1616043437,-0.6134573118,-0.748150814,0.194485275
0.3500,0.1615897863,-0.6135268661,-0.7480923732,0.1945027678
0.3550,0.1615587774,-0.6135963727,-0.7480377091,0.1945195071
0.3600,0.1615102664,-0.6136670461,-0.7479858966,0.1945360862
0.3650,0.1614481929,-0.6137388628,-0.7479362839,0.194551804
0.3700,0.161370259,-0.6138111024,-0.7478897885,0.1945673001
0.3750,0.1612801102,-0.6138837648,-0.7478461878,0.1945803916
0.3800,0.1611785225,-0.6139564848,-0.7478051873,0.1945927042
0.3850,0.1610657192,-0.6140279795,-0.7477680884,0.1946030842
0.3900,0.1609454163,-0.6140979878,-0.7477340738,0.1946124075
0.3950,0.1608196971,-0.6141667316,-0.7477024351,0.1946209633
0.4000,0.1606901378,-0.6142355926,-0.7476719149,0.1946279119
0.4050,0.1605570136,-0.6143023434,-0.7476440743,0.1946340527
0.4100,0.1604241106,-0.6143693438,-0.7476162871,0.1946389
0.4150,0.1602946941,-0.6144342188,-0.7475896353,0.194643107
0.4200,0.1601689331,-0.6144973401,-0.7475639158,0.1946461497
0.4250,0.1600483035,-0.614558792,-0.7475385004,0.1946489714
0.4300,0.1599338038,-0.6146182634,-0.7475136617,0.1946506981
0.4350,0.159828128,-0.6146766857,-0.7474883544,0.1946502031
0.4400,0.1597295624,-0.614733718,-0.7474628402,0.19464898
0.4450,0.1596398005,-0.6147885476,-0.7474377217,0.1946459042
0.4500,0.1595576301,-0.6148420583,-0.7474126381,0.1946405777
0.4550,0.1594840397,-0.6148937681,-0.7473876288,0.194633572
0.4600,0.1594189633,-0.6149433558,-0.7473630137,0.194624739
0.4650,0.1593612208,-0.6149909382,-0.7473387321,0.194614919
0.4700,0.1593104211,-0.6150369327,-0.7473146619,0.1946035901
0.4750,0.1592678981,-0.6150818773,-0.7472895954,0.1945926038
0.4800,0.1592318826,-0.6151245734,-0.7472652086,0.1945807668
0.4850,0.1592005466,-0.6151664761,-0.7472407143,0.1945680022
0.4900,0.1591736951,-0.6152073066,-0.7472160009,0.1945557831
0.4950,0.1591487848,-0.6152461798,-0.7471928294,0.1945422275
0.5000,0.1591264645,-0.6152848667,-0.7471694315,0.1945279974
0.5050,0.1591042862,-0.6153215001,-0.7471476731,0.1945138358
0.5100,0.1590817831,-0.6153569909,-0.7471268422,0.1944999787
0.5150,0.1590593352,-0.6153909471,-0.7471072482,0.194486169
0.5200,0.1590358294,-0.6154242335,-0.7470885443,0.1944719124
0.5250,0.1590096434,-0.6154558946,-0.7470718111,0.1944574096
0.5300,0.1589819237,-0.615487423,-0.7470554455,0.1944431573
0.5350,0.15895336,-0.6155172561,-0.7470407987,0.1944283462
0.5400,0.1589223317,-0.6155471628,-0.747026813,0.194412766
