type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5108,""

time,x,y,z,w
0.0000,0.09620631437,-0.6399233388,-0.7497268617,0.1383911068
0.0050,0.09624983781,-0.6398503223,-0.7497699461,0.1384650195
0.0100,0.09629335985,-0.6397772966,-0.7498130197,0.1385389301
0.0150,0.09633688049,-0.6397042616,-0.7498560822,0.1386128387
0.0200,0.09638145922,-0.639625017,-0.749903366,0.1386917215
0.0250,0.09642642508,-0.6395399224,-0.7499547471,0.1387750319
0.0300,0.09647111146,-0.6394494021,-0.7500100506,0.1388622008
0.0350,0.09651488571,-0.6393539231,-0.7500690601,0.1389526645
0.0400,0.09655716593,-0.6392539817,-0.7501315243,0.13904588
0.0450,0.0965974265,-0.6391500969,-0.7501971615,0.1391413303
0.0500,0.09663520151,-0.6390428077,-0.7502656603,0.1392385244
0.0550,0.09667008983,-0.6389326711,-0.7503366817,0.1393370002
0.0600,0.09670176127,-0.6388202582,-0.75040986,0.1394363261
0.0650,0.0967299612,-0.6387061508,-0.7504848078,0.1395360913
0.0700,0.0967545136,-0.638590938,-0.7505611207,0.1396358909
0.0750,0.09677532727,-0.6384752155,-0.7506383797,0.1397353148
0.0800,0.09679240395,-0.6383595788,-0.7507161556,0.1398339463
0.0850,0.09680584019,-0.6382446146,-0.7507940164,0.1399313627
0.0900,0.09681581975,-0.6381308972,-0.7508715321,0.1400271309
0.0950,0.09682259685,-0.638018989,-0.750948277,0.140120804
0.1000,0.09682647461,-0.6379094403,-0.751023832,0.1402119234
0.1050,0.09682778994,-0.6378027907,-0.7510977844,0.140300027
0.1100,0.09682690643,-0.6376995696,-0.7511697255,0.1403846591
0.1150,0.09682420287,-0.6376002919,-0.7512392558,0.1404653768
0.1200,0.09682005227,-0.6375054484,-0.7513059941,0.1405417518
0.1250,0.09681480272,-0.6374154983,-0.7513695869,0.1406133724
0.1300,0.09680876864,-0.637330862,-0.7514297126,0.1406798553
0.1350,0.0968022286,-0.6372519134,-0.7514860849,0.1407408668
0.1400,0.09679542755,-0.6371789655,-0.7515384599,0.1407961449
0.1450,0.09678858246,-0.6371122552,-0.7515866454,0.1408455148
0.1500,0.09678188704,-0.6370519303,-0.7516305097,0.1408888969
0.1550,0.09678139879,-0.6369254674,-0.7517198925,0.1409840883
0.1600,0.0967788228,-0.6368070699,-0.7518042105,0.1410710611
0.1650,0.0967742709,-0.636697033,-0.7518834217,0.1411486761
0.1700,0.09676744057,-0.6365958028,-0.7519571103,0.1412173875
0.1750,0.09675973426,-0.6365023396,-0.7520258018,0.1412781614
0.1800,0.0967506047,-0.636417094,-0.752088944,0.1413323153
0.1850,0.09674032513,-0.6363391722,-0.752147079,0.1413808295
0.1900,0.09673069492,-0.6362677195,-0.7522006591,0.1414239377
0.1950,0.09672125403,-0.6362030508,-0.7522493792,0.1414621812
0.2000,0.09671075213,-0.6361445566,-0.7522940019,0.1414951178
0.2050,0.09670000989,-0.636091034,-0.7523353026,0.1415234857
0.2100,0.09668817021,-0.6360441013,-0.7523719669,0.1415475971
0.2150,0.09667559594,-0.6360015324,-0.7524056242,0.1415685578
0.2200,0.09666207007,-0.6359637179,-0.7524358398,0.1415870778
0.2250,0.09664633661,-0.6359309516,-0.7524627344,0.1416020612
0.2300,0.09662975443,-0.6359036869,-0.7524857633,0.1416134441
0.2350,0.09661113137,-0.6358801242,-0.7525065193,0.1416216629
0.2400,0.0965908476,-0.6358605122,-0.7525245121,0.141627949
0.2450,0.09656912407,-0.6358453582,-0.7525394971,0.1416311761
0.2500,0.09654542472,-0.6358329062,-0.7525530569,0.141631186
0.2550,0.09652017581,-0.6358234637,-0.7525646568,0.1416291495
0.2600,0.09649316393,-0.6358166042,-0.7525748407,0.1416242361
0.2650,0.09646498954,-0.6358121469,-0.7525833679,0.1416181275
0.2700,0.09643775611,-0.6358104567,-0.7525897452,0.1416103732
0.2750,0.09640931112,-0.6358108303,-0.7525948745,0.1416008036
0.2800,0.09638110365,-0.6358128201,-0.7525988219,0.1415900914
0.2850,0.0963521098,-0.6358165024,-0.7526017922,0.1415775005
0.2900,0.09632193504,-0.6358227383,-0.7526028758,0.141564267
0.2950,0.09629160358,-0.6358305779,-0.7526027977,0.1415501053
0.3000,0.09625945495,-0.6358399817,-0.7526016491,0.1415358355
0.3050,0.09622625531,-0.6358513041,-0.7525991239,0.1415209721
0.3100,0.09619084717,-0.6358647496,-0.7525951916,0.1415055429
0.3150,0.09615474641,-0.6358799204,-0.7525898698,0.1414902095
0.3200,0.0961171357,-0.6358975652,-0.7525828456,0.1414738256
0.3250,0.09607735372,-0.6359163382,-0.7525748734,0.1414588731
0.3300,0.09603668608,-0.6359368569,-0.7525655303,0.1414439521
0.3350,0.09599529959,-0.6359590396,-0.7525550274,0.1414281909
0.3400,0.09595302463,-0.6359825832,-0.7525432674,0.1414135836
0.3450,0.09591010582,-0.636007432,-0.7525304356,0.1413992273
0.3500,0.0958656835,-0.6360349507,-0.7525158446,0.1413832234
0.3550,0.09582097564,-0.6360631504,-0.7525007898,0.141366795
0.3600,0.09577547115,-0.6360931526,-0.7524843031,0.1413503941
0.3650,0.09572935257,-0.6361248081,-0.7524666953,0.1413329119
0.3700,0.09568256222,-0.6361578927,-0.7524480358,0.1413150251
0.3750,0.09563612556,-0.6361922129,-0.7524282599,0.1412972516
0.3800,0.09558902968,-0.6362264688,-0.7524086753,0.1412791672
0.3850,0.09554162501,-0.6362619235,-0.7523881997,0.1412606088
0.3900,0.09549575566,-0.6362987787,-0.7523662666,0.1412424357
0.3950,0.09545300783,-0.6363365651,-0.7523432314,0.1412237987
0.4000,0.09541271061,-0.6363743159,-0.7523200518,0.1412044064
0.4050,0.09537510116,-0.6364136082,-0.7522950448,0.1411859586
0.4100,0.09534046061,-0.6364525456,-0.752269901,0.1411678074
0.4150,0.09531046893,-0.6364912717,-0.752244259,0.1411500991
0.4200,0.09528434939,-0.6365306369,-0.7522175546,0.1411325318
0.4250,0.09526124259,-0.6365707464,-0.7521899445,0.1411143788
0.4300,0.09524280339,-0.6366114223,-0.752161061,0.1410972845
0.4350,0.09522891592,-0.6366514794,-0.7521317381,0.1410822308
0.4400,0.09521835362,-0.6366917782,-0.752101477,0.1410688236
0.4450,0.09521194073,-0.6367325771,-0.7520698066,0.1410578515
0.4500,0.09520968872,-0.6367736409,-0.7520372134,0.1410477757
0.4550,0.09521075212,-0.6368139224,-0.7520046218,0.1410389654
0.4600,0.09521402487,-0.6368545763,-0.751971274,0.1410309937
0.4650,0.09521895457,-0.6368946155,-0.7519379675,0.1410244395
0.4700,0.09522439013,-0.6369347249,-0.7519040974,0.1410202116
0.4750,0.09523021844,-0.6369738537,-0.7518709385,0.1410163358
0.4800,0.09523505016,-0.6370129781,-0.7518377399,0.1410133464
0.4850,0.09523897711,-0.6370514182,-0.751805441,0.141009243
0.4900,0.09524021534,-0.6370896245,-0.7517735782,0.1410056696
0.4950,0.09523714671,-0.6371267282,-0.7517431463,0.1410023407
0.5000,0.09523135528,-0.6371644181,-0.751712414,0.1409997869
0.5050,0.09522043392,-0.6372014988,-0.7516826493,0.1409982753
0.5100,0.09520547088,-0.6372372436,-0.7516545616,0.1409965736
0.5150,0.0951868613,-0.6372739609,-0.7516259747,0.1409955829
0.5200,0.09516414366,-0.6373097727,-0.7515987047,0.1409944198
0.5250,0.09513812629,-0.6373433874,-0.7515734342,0.1409947387
0.5300,0.09510849015,-0.6373761313,-0.7515491334,0.14099625
0.5350,0.09507532242,-0.6374080241,-0.7515257882,0.1409988781
0.5400,0.09503887489,-0.6374383257,-0.7515040771,0.1410021818
0.5450,0.09499958862,-0.6374672552,-0.7514835758,0.1410071344
0.5500,0.09495809206,-0.6374951956,-0.7514638804,0.1410137324
0.5550,0.09491264037,-0.6375227752,-0.7514448984,0.1410208016
0.5600,0.09486423479,-0.6375505071,-0.7514260251,0.1410285669
0.5650,0.09481346553,-0.6375771618,-0.7514081918,0.1410372249
0.5700,0.09475852622,-0.6376026734,-0.7513919822,0.141045176
0.5750,0.09469975711,-0.637627369,-0.7513768961,0.141053374
0.5800,0.09463711007,-0.6376524259,-0.7513619207,0.1410619198
0.5850,0.09457189036,-0.6376777052,-0.7513471639,0.1410699864
0.5900,0.0945041322,-0.6377024918,-0.7513327365,0.1410801903
0.5950,0.09443423906,-0.6377276586,-0.7513182596,0.1410903281
0.6000,0.09436391884,-0.6377531659,-0.7513032568,0.141101972
0.6050,0.09429189192,-0.6377791509,-0.7512879591,0.1411141253
0.6100,0.09421876731,-0.6378052604,-0.7512724236,0.1411276701
0.6150,0.09414441794,-0.6378316792,-0.7512563423,0.1411434934
0.6200,0.09406985776,-0.6378584972,-0.7512399143,0.1411594509
0.6250,0.09399342024,-0.6378869907,-0.7512221214,0.1411763021
0.6300,0.09391563343,-0.6379158422,-0.7512039345,0.1411944786
